,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
0,0.0007885955770860204,0.0004463337456607932,0.0006314215719545376,0.0006112127949486378,0.0004226424514765694,0.0006596457061337961,0.0006931295053984852,0.0002999476343789762,0.0006027199750272529,0.0009571673779456889,0.00048112350272138326,0.0008792000645333931,0.0005497718184091865,0.0008430440929532707,0.0006602966672972373,0.0005162463865864931,0.0007967557944458143,0.0007024981115587643,0.00025389939617680466,0.0009973146650810547,0.00031159628028880944,0.0007892188586180346,0.0006426745100765815,0.000367078054904327,0.0005544334444790923,0.00044405525848594283,0.0005624382613446209,0.0008331943606479027,0.0007037198789555042,0.0008526903004820815,0.0006611542284522962,0.000881920180034956,0.0003760318369351223,0.0006610622904779334,0.00019172198173242897,0.0004958271509910259,0.00044726318559968936,0.0007661096413984776,0.00035245516068644717,0.00040078028081053384,0.0007587355150161564,0.0006172828213390538,0.0005453027616664925,0.0007188150251627732,0.0010615827001868782,0.0009668130620227004,0.000567228944290349,0.0006686436903290866,0.0006634801070682347,0.0003733973657953694,0.00047529687020334227,0.0005624767215720326,0.0008524395256291703,0.0005167108397150069,0.0007417388382708782,0.0011270090771822758,0.0005027193335780181,0.0007733769999719861,0.0007730180979682492,0.0006219162125768976,0.0007352542161297807,0.0008182861609101189,0.0011221006551457079,0.0005181025662248706,0.000956761156296542,0.0005638027697755741,0.0005601731365657143,0.0004584618572922093,0.0006910931067173482,0.0008431042292921815,0.0006855142437132493,0.00070825240548902,0.0008937274124997447,0.0009397804252425939,0.0004029114801811593,0.0006094484879236232,0.0005743473145222514,0.0007295216669266617,0.0006841353085414539,0.00019572229373414127,0.0007460295176324421,0.0006597235760658141,0.0006324332916863377,0.00037334294271871996,0.00023658686727960236,0.0005285312343933345,0.00036516628409929313,0.0008252530238053996,0.000248018095948254,0.0007677673566841857,0.0004229732460803935,0.0005437793970234678,0.0007092442259028931,0.0008140915962289603,0.00065331319255272,0.0006858775783797844,0.0001761062725580082,0.0008793180759723477
1,0.0004463337456607932,0.0013409934684630023,0.0010447081696417912,0.000560329632476284,0.0003373425960205562,0.0004841872489088211,0.00044811224712439513,0.0004342208695155617,0.000466987650704707,0.0004941841803538146,0.0003949727673644563,0.0004173606648533979,0.000400925950227472,0.0008079990697268701,0.0008384555820606183,0.00041449382718153935,0.0003005998986508017,0.0006987090523548243,0.00035375008125443017,0.00039422689966092027,0.000107199727914287,0.0005161229009389999,0.000416989295435504,0.0005243223002980743,0.0005170832047742384,0.0005374270652846495,0.0005137937158295481,0.0005559729617807928,0.0005476356269003721,0.0006814493641023282,0.0004137538106953551,0.000710193955577967,0.0003548298162189545,0.000925085795252864,0.00031964239011256814,0.0005986422086126389,0.0006620573669531864,0.0007466473831878095,0.00025026047433441515,0.0007132021308597807,0.0004794013088118388,0.0006337898555391541,0.0006977496816763396,0.0005282000930576334,0.000535399335933745,0.0005031385243198857,0.0005024205729895375,0.0006794835121636656,0.0002302232769987497,0.0004937599028768179,0.00040020303960631396,0.0004357953216248159,0.0007648828922015734,0.0006546544447473409,0.0004843497729147199,0.0006820504165814186,0.00026762727982815185,0.00031622424766207795,0.0008346296234516093,0.0005995953143050613,0.0005097402211286065,0.00028656012087475405,0.00032761890036100174,0.0006029635508875552,0.00033377895006708085,0.0002606942736346934,0.00027366131129467376,0.0003792744482406719,0.00036073155902066986,0.0006840814448592444,0.0006179431189734364,0.0006560619289935633,0.0008444267988978761,0.0005746316343241587,0.0005550723297998838,0.0003117679083259555,0.0005959117305836171,0.000980815104815125,0.0005453908063707593,0.0006632258332948478,0.000759001482759716,0.00013244467161073164,0.0005988380199376544,0.00018404326388695214,0.0005211140340304125,0.0011120418579926425,0.0005812477848349834,0.0012007664288037853,0.000668894615518433,0.0005324941923564426,0.0010284434700651897,0.000515210751386973,0.0010142456305450964,0.00079178681982601,0.0005914631246875722,0.0009856187391457437,0.00030250394630338014,0.0006531943936750035
2,0.0006314215719545376,0.0010447081696417912,0.002707484808755508,0.0006979065845094976,0.0005543315795640591,0.0008438096798881825,0.0007300009612380054,0.0006711972262005167,0.0007900692312712377,0.0007754715614474892,0.0005189551347813652,0.0007593208058313131,0.0005765731673972122,0.0015692308717459443,0.0014686449147294466,0.0008943870530478638,0.0005523164848289645,0.0011287119172460132,0.0003716108747347569,0.0011009055374308328,6.0356171223297676e-05,0.0013729511440155212,0.000651568155495332,0.0006288350111048471,0.000741740667072472,0.000511466219510689,0.00047323710357303795,0.0008347611364964853,0.0009946266244099436,0.0009833346803806626,0.000939631225935815,0.0012331472438225307,0.000342967883634071,0.0018395089772500792,0.0003111467746688982,0.0010105356315664026,0.0008719658891292633,0.0011570507526120818,0.000391379205133187,0.0014203249323057026,0.0009878766679378773,0.0009124721254725143,0.0006742922825583035,0.0011433348803574677,0.000953760462908925,0.0010851601847450248,0.0008728160346588702,0.0007661326636759401,0.0002624793359195552,0.0005898403705392018,0.0007112522704780186,0.0005580738872378208,0.0014890232067283566,0.000666240060862048,0.0008136440258497957,0.0009690260232030607,0.0005075635984321035,0.0007729364582098829,0.0015166487286676525,0.0009233306590834552,0.000862418947573575,0.0005433200100146801,0.0009053460729783586,0.0009082696269142361,0.0006951416378616792,0.0005626908023616798,0.000518851906225484,0.0005294347731585185,0.0006507794562925138,0.001140118770978374,0.0010842345442544253,0.000846134065954514,0.0011774700046373694,0.000986359344197451,0.0006536959486370353,0.0009068052639497535,0.000764117586374172,0.0015491529852738736,0.000978100898300785,0.0004026669610330925,0.001075136052649969,0.00030331435927370877,0.0010522847800060867,9.737153909526483e-05,0.0007005156896574045,0.0010059449517900007,0.0006523469115829295,0.0013440177491784817,0.0007321746287127352,0.000997290069169371,0.000931103426897445,0.0007152891709226501,0.0010685835264737783,0.0017858032922177392,0.0010848039168761898,0.0015532398400124232,0.0003142106151724385,0.0009832400215470602
3,0.0006112127949486378,0.000560329632476284,0.0006979065845094976,0.002128416853863038,0.0010541289539489466,0.000915946809498563,0.0007228307023510583,0.0007355259546236987,0.0005094357097494038,0.0010640847607706378,0.0008645539828466345,0.001325546378743846,0.001056357631276769,0.0010273648855614666,0.0006972989975140521,0.0010614365041842254,0.0011021507597898568,0.0007579721438066638,0.0008383840349679024,0.0007824546236193597,0.0009725365254756788,0.0009002578713315573,0.0007461458885729053,0.0008275016844458018,0.0006512856572125825,0.0008338489170654354,0.00106393729853322,0.0007557524341246155,0.0008371356641772283,0.0010888868286640211,0.0007764518447051312,0.0010783228744169684,0.0006696663843693147,0.0008059849938873753,0.0002380725667377575,0.0004526749483604379,0.000853731166454735,0.0005594360833539739,0.00040209226171217623,0.00020640430622498847,0.0009355968495532985,0.001016596468665799,0.0012267738775870404,0.0007619076769160387,0.0009734503856468586,0.0011398349246697613,0.001108219169408179,0.0011345367092879923,0.0010263895747116762,0.000639695771646888,0.000669039161896976,0.001122197345621064,0.0009662237324605995,0.0008831048734225155,0.00099145369093287,0.0011304972349527095,0.0008826288699221415,0.001166082323455318,0.0011272209688105346,0.0005934508911218485,0.0012517668526271764,0.0011872270317899692,0.0014357257233095367,0.0011033286971641478,0.0012713865709923044,0.0011029733719816353,0.0010414282508078609,0.0005993113434343186,0.0008442010100581474,0.001245071766403483,0.000689349004266659,0.0014841595246576638,0.0008732520283884756,0.0012735934367347928,0.0004404205891719635,0.0009351424651133195,0.001051062072053493,0.0012073756103365705,0.0008507068845974355,0.0003409825817156171,0.0007096572097848557,0.0009496893489640705,0.0008895701711653219,0.0006859717139907335,0.00019533028086224068,0.0007200748236403522,0.00035622603602935383,0.0010710880574749026,0.00021382842867300025,0.0009126234452331962,0.0006504229416907849,0.0013526049965795015,0.0007105062032776687,0.000978921928269892,0.0006758278492824835,0.000731100724988471,0.00039734122664210965,0.0011313078018868436
4,0.0004226424514765694,0.0003373425960205562,0.0005543315795640591,0.0010541289539489466,0.0016623081299320228,0.0005864068625852909,0.00039078748300312835,0.0006670260164958617,0.0003900203981607355,0.0007141606618835997,0.0004969949145465242,0.0008771050194277043,0.000738911353962624,0.0012232607555202214,0.0006939167033970333,0.0007609471795327371,0.0007191653417400426,0.0005523449667174828,0.0006354418668527748,0.0005213754732726886,0.0003479675472062678,0.0007339180235669516,0.0005192841159459984,0.0004963548906586315,0.00047760709825768265,0.0006072404779325917,0.0006690717506654666,0.0006249740207258166,0.0005675880081157045,0.0007885107503500702,0.0006216897232456487,0.0006767996584968405,0.0003998252199940792,0.0005883112791002225,0.0003535059985957583,0.00046757263772972447,0.0007761642844029193,0.0005464558830039673,0.0002908957572374016,0.0002286857571686695,0.0008454235154186429,0.00069785624055538,0.0009667284620960402,0.0006334233162377134,0.0007594500093020713,0.001000862261690438,0.000592819682269877,0.0006566776746167381,0.0006149308008802595,0.0005207123519314892,0.00043272883084976107,0.0006794081251025607,0.0006970229009716814,0.0010080482451782472,0.000882466401491578,0.0009054257057540422,0.0007801279118354378,0.0009676331501813199,0.0007893043985670805,0.00042821379953633546,0.0007452502700197533,0.0005998482292254085,0.0010826429504447908,0.000608317059354084,0.0005925770792168356,0.0007601771833847634,0.0006928069404179718,0.00042988554306032573,0.0005755556794130194,0.0007689465536014588,0.0006372075206632732,0.0008361174666187848,0.0006971391470324959,0.0008263147997190855,0.000324864344069068,0.0006476337036426459,0.0006709234989789771,0.0009683804590015303,0.0006437204056325762,0.00021378318209195875,0.0006021564018592998,0.000607243432889678,0.0007077149888352535,0.0007205732821172153,0.0001426395821462355,0.00048180165445637263,0.00023594900728380103,0.0007837735572792785,0.00017762919686863885,0.0006369595967932183,0.0005028812105278633,0.0007390914257410806,0.0005627715702153157,0.0006381692120092685,0.0006640660625278089,0.00064489815054921,0.00038416743745279516,0.0007713332255533033
5,0.0006596457061337961,0.0004841872489088211,0.0008438096798881825,0.000915946809498563,0.0005864068625852909,0.0011801928626236121,0.0007597989029677958,0.0004329960345569305,0.0007112696853641986,0.0010889009855102728,0.0005751768358179668,0.000994534639809248,0.0009079690639433331,0.0009641144440984436,0.000708767307108146,0.0006339904205188329,0.0009146652907463921,0.0007209937632226634,0.000396660547641939,0.0011106865216086528,0.0005429336089031953,0.0009269099773562148,0.0007115936249563564,0.00048391356842088023,0.0005830742908410912,0.0006448003223815457,0.0007905960139719758,0.0009249668112059109,0.0009481094855316661,0.0011350743128852577,0.0007939884215929162,0.0012081114852369335,0.0005519666631417774,0.0009223195715646317,9.228399343357075e-05,0.0005533801639185979,0.0006379695936871036,0.0008104896238144397,0.0003926807733819568,0.0003736832571340344,0.0008977129513916855,0.0008898248903989626,0.0006965641315781279,0.0009466362699916953,0.0010448522523099047,0.0011580097166233542,0.0008833077948285149,0.0008572598096930138,0.0008290212951324522,0.0005534800452184139,0.0005816474331544904,0.0007657146132706805,0.0010551620450639041,0.0006512356979149883,0.0010042996569275726,0.0011892938547959676,0.0007020282034534519,0.0009688879862186038,0.0010275493701872751,0.0007462068040954259,0.0010003240416173805,0.0009740038811899355,0.001359433849753868,0.0007407321948103159,0.0008785169046935981,0.0006733760165945386,0.0006864419630094445,0.0005647654764165016,0.0008178057011779701,0.001147176029407951,0.0007520590819149685,0.0009664110138532582,0.0010184223852532943,0.0012316882602970175,0.00045286128110492486,0.0007773074683539823,0.0011218811713774308,0.0009554488959645355,0.0009771621940172467,0.00020168997741921546,0.0008889863219933662,0.0009419198055385807,0.0008159730711283216,0.000321907995308215,0.00027230043939871187,0.000623081933449128,0.0003771338196473931,0.0008565411613959078,0.00025991451463505336,0.0008008484988708815,0.00048479880202005306,0.0008010077570881095,0.0006870735363578713,0.0010449148498149644,0.0007563413408359875,0.0008252305746054957,0.00040550709329003834,0.0010813844037320035
6,0.0006931295053984852,0.00044811224712439513,0.0007300009612380054,0.0007228307023510583,0.00039078748300312835,0.0007597989029677958,0.0023214334673266885,0.0006254611139824988,0.0008953551807189863,0.0010817340551799012,0.0006187359298226254,0.001276484446282371,0.0006313429181232255,0.0010922293693377725,0.0011300925901293142,0.00046648079636228413,0.00180224098535723,0.0007746379435186352,0.0006738239765330199,0.001464458560340619,0.000746859277831891,0.0009956564429901326,0.0006446916288860905,0.00038822005828928024,0.0007641207128729487,0.00031101067656891257,0.0006896095761964469,0.001148516152816526,0.0008285779820788563,0.0009842437940569986,0.0007007484745263238,0.0009970375238339045,0.0007378053544447649,0.0007865296343642383,0.00011138545729347273,0.001015429941547329,0.0005916804670638031,0.0013863535780440093,0.00038463961475844217,0.0005800691754173448,0.0010785866074397071,0.0008573325900276859,0.00040530762770428047,0.0010610724047799673,0.0015570698233597728,0.0016415364634321012,0.0007578108526310846,0.0007582850471296462,0.0005686698967803803,0.00012765710152333904,0.000524847832237296,0.0004642847138864056,0.0011478438850396524,0.0003858612389508742,0.0010049722968115894,0.0011841626676785994,0.0008220788846903669,0.0008664634341919332,0.001309422832974502,0.0011007787261783082,0.0007315063041470466,0.0012003841268920833,0.0015881541771590436,0.0006433919612532934,0.0009566871592494511,0.0009491821109116762,0.0006768349608239204,0.000437414480358062,0.0009176794976690355,0.0007993344022001027,0.0009727998075195213,0.0009062952727530598,0.0009458331529457471,0.0010858451649973838,0.00039579968270148287,0.0012612333226674859,0.0009248583848213704,0.0007558718087666245,0.0008184231339615604,0.00021909396945111597,0.00078167657389157,0.0005899568113574045,0.0010956472526177927,0.0002845210151226891,0.000296659490226789,0.0004318904548918649,0.00037307313513946415,0.000968471182871641,0.00020964588879749023,0.0008338681006383776,0.00042357579270805944,0.0005516938334457084,0.0006073323944074616,0.001169059654981032,0.001081321938566028,0.0005755739873328688,0.00036743737038840915,0.00132362145022346
7,0.0002999476343789762,0.0004342208695155617,0.0006711972262005167,0.0007355259546236987,0.0006670260164958617,0.0004329960345569305,0.0006254611139824988,0.0028185948548074794,0.0009037350861035575,0.0007447301776791286,0.0002394936721545721,0.0009209497159884011,0.0006366968349150776,0.0006369299022492765,0.0011176091069503007,0.0005696975921700749,0.0006355720535654247,0.0004877898417448418,0.0009228986858716589,0.0010562305962031602,0.001208691701256727,0.0008324978488161637,0.0004109695329845208,0.0004955320457879652,0.0017221053346536412,0.00036154726342460807,0.00021621169660528724,0.0007623188011292364,0.0006703945940402671,0.0006892866640691256,0.0007451321862025809,0.0009528674826438175,0.001087364971222541,0.0008284137978191161,0.001292362534668411,0.0010592776455533594,0.0010308175485391126,0.0007126943750569504,0.00016071982395445884,0.0007483960122353106,0.0007506066031747754,0.0005372082032031712,0.0003636531053685282,0.0009094461504908287,0.0009531339854778559,0.0011673147171283949,0.0007453302488051682,0.00023967411659656454,0.0005435557457273614,0.00026178093860680836,0.00030979424690717397,0.00012973622395681355,0.0010592653231116303,0.0005149794794373668,0.0006894562014559288,0.0005177760048659454,0.0005591893322909847,0.0007337278934658246,0.0009568185871943923,0.0009221748989333238,0.000469495032079114,0.0005015045412841248,0.0010520734465748935,0.00018232539122915332,0.0008773770554616886,0.0015894491895472563,0.0003616578272854087,0.0001826830800189377,0.0008099001293773724,0.0006387119598269126,0.0012369211188697506,0.0006896392660801836,0.0006330405678476982,0.0005935128152683591,0.0003067121536205042,0.0013642869576799541,0.0005149746077743497,0.0003768709497165562,0.0005539081002846266,0.0005062828637251504,0.0004822958158006793,0.00015342203215478205,0.0009500145409718026,0.0007712322231734471,0.00023229370284787444,0.00053566997113788,0.0002529597087243982,0.0006738330235078906,0.0003265384766695835,0.0006207599541956025,0.0006414956563159283,0.00047098152950137524,0.0005073343178945099,0.000958575370614045,0.0011269713129332724,0.0006186545991615184,0.0008932885939187664,0.0011331069491082896
8,0.0006027199750272529,0.000466987650704707,0.0007900692312712377,0.0005094357097494038,0.0003900203981607355,0.0007112696853641986,0.0008953551807189863,0.0009037350861035575,0.002140380800896907,0.0011211756702240166,0.00028814015499183966,0.0010349924538075052,0.000473749429882982,0.0006369571398152736,0.001702600807580698,0.0003013056320676164,0.0005833917835755759,0.0007027312532811143,0.000508689855412559,0.0018733054328071506,0.0005059587040605997,0.0005916330959261035,0.0005192267913855449,0.0002783345012984324,0.0014262867455060065,0.0007630660633171234,0.00038713459397960115,0.001310017333663021,0.0008707923986739495,0.0009081495561928313,0.0007820643169042721,0.0010052775358947378,0.0008204143029425705,0.0008393078917363507,0.0005991062767394071,0.0013724895959392757,0.000868684417862836,0.0012230931580131032,0.00021553980511152367,0.0002612442710093145,0.0010097967177599525,0.0008372144679719121,0.00023330371426603857,0.001133048449440885,0.0015875930768314073,0.0012966024878103147,0.0010415378778339352,0.0006690582427452575,0.0009071828841766777,0.00038453798833441676,0.0004976237592334557,0.00028751812816680714,0.0013255535562592547,0.00040229475908689364,0.0007456894925281636,0.0007441606031456655,0.00031755036101051596,0.0008044769831102486,0.0015688111809805327,0.0014797031853386725,0.0005982889961418164,0.0005215333667277338,0.0011283382581371425,0.0003716392292754893,0.0011331599400850323,0.0011845887778317039,0.0002744736146023475,0.00034180417567583306,0.0010806656435409037,0.0008810432978408906,0.0016315013676581152,0.0005246755481191511,0.0008595711728048732,0.000848917203562813,0.0004325130775044294,0.001351425991367697,0.0006243472416041326,0.0007217108458511027,0.0008199913741068731,0.0002807402810866925,0.0007177115011855898,0.00039487834948562467,0.0010099872266478018,0.00012020112742432806,0.0003320194784822978,0.0005747452962253787,0.00034640018198444814,0.0008657715670874687,0.0003379010123396337,0.0006712403745523912,0.0004442252674491373,0.0004811166174983193,0.0006309842444227551,0.0013217083433820272,0.0015279353996445737,0.0006483484119390361,0.0002775076478505891,0.0009387802310815928
9,0.0009571673779456889,0.0004941841803538146,0.0007754715614474892,0.0010640847607706378,0.0007141606618835997,0.0010889009855102728,0.0010817340551799012,0.0007447301776791286,0.0011211756702240166,0.0031705665768408595,0.0008852190659720651,0.0017651185426619254,0.001210747081100255,0.0011477810546101613,0.00107963825881761,0.0007079864981729381,0.0009930502276049857,0.0010794561607010474,0.0005217129896154459,0.0020323223492517022,0.0007634505408513286,0.0012258069784872405,0.0008725463859467813,0.0006140084203907501,0.0011455035790569861,0.000766243632549296,0.001155667007986371,0.0011788948944573586,0.0013255633626153656,0.0013990383169004423,0.0011306780412893578,0.0014901478669051699,0.0008815090425975766,0.0010236255241211402,0.0003551182016499579,0.0008819751432903177,0.0009613809723762808,0.0013067103515355771,0.0005175134662616196,0.0007239146984135582,0.0013220262411515,0.0012709663361462318,0.0007949430524758157,0.0012789377838211898,0.001381895424756582,0.0015815227174024785,0.0010615257850864392,0.0009971249272790696,0.0010240058267333217,0.0005496716043253763,0.0006884977267026565,0.0010361750466569987,0.0013305810492523886,0.0006473104142651533,0.0013147813651227143,0.0015378001552416142,0.000925300569806603,0.001561432797406997,0.0014461963283876641,0.0012598670684279185,0.001340874281221313,0.001450555647203277,0.0022454281895634364,0.0010493751511512135,0.00136066317947232,0.0009949009963815644,0.0009895415053545844,0.0007113022047490318,0.0010829994245517053,0.001422572248066016,0.0013197527186392432,0.0011119273672521319,0.0011947084895271261,0.001800635911980395,0.0006731434456738265,0.0013786636305305614,0.0009821004940982346,0.001172867709095876,0.0013125888616156822,0.00021706540558110726,0.0009743549970449265,0.0010327544743669835,0.0014829076019934146,0.00042088194037145227,0.000230365430648609,0.0006065439523563302,0.00039319929241977107,0.0009374282442716253,0.0002031279055348542,0.0011134094275472076,0.0004278869529136401,0.0008859308562915177,0.0007219433279282723,0.0014015065467725787,0.0012228952602137614,0.0010422630679241885,0.0004712303910582146,0.001521904677463751
