0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
0.066225166,0.022360248,0.044957473,0.043023256,-0.032329989,0.039170507,-0.084257206,0.070217918,-0.048642534,0.080856124,0.0440044,0.042149631,-0.178968655,-0.113300493,0.038888889,-0.049465241,0.019690577,0.052413793,-0.038007864,0.081743869,-0.060453401,0.050938338,0.008928571,0.022756005,0.114956737,-0.006651885,-0.064732143,-0.027446301,-0.042944785,-0.033333333,-0.00530504,-0.006666667,0.048322148,-0.008962868,0.015503876,-0.005089059,0.008951407,0.036755387,-0.004889976,0.049140049,0.166276347,-0.037148594,0.027111575,-0.067005076,-0.019586507,0.009988901,-0.047252747,0.079584775,-0.009615385,0.088457389,-0.011892963,0,-0.049147442,0.081223629,-0.00097561,0.172851562,-0.10990841,0.001870907,-0.078431373,-0.004052685,-0.034587996,0.04109589,-0.015182186,-0.001027749,0.044238683,-0.028571429,0.067951318,-0.029439696,0.029354207,0.015209125,-0.058052434,0.057654076,-0.016917293,-0.04206501,0.018962076,0.161606268,-0.021079258,-0.051679587,-0.125340599,-0.087227414,0.034129693,-0.01650165,0.017897092,0.007692308,0.016357688,0.022532189,0.070304302,0.025490196,0.067877629,0.478066249,-0.079951545,-0.098090849,0.037956204,0.217299578,0.067013287,-0.009745533,0.050300711,-0.166579906,-0.058088695,-0.025198939,-0.038095238,0.002828854,-0.023272214,-0.091696751,0.058028617,0.07663411,0.074668528,0.034415584,0.054613936,-0.141666667,0.0110957,-0.007544582,0.08016586,-0.044785669,-0.051574012,-0.021186441,-0.071428571,-0.126651127,0.065836299,0.035893155,-0.004029009,0.010517799,0.036829464,-0.162162162,0.022119816,-0.022542831,0.07195572,-0.083476764,-0.01314554,-0.005708849,0.046889952,0.042047532,-0.073684211,-0.040719697,-0.034550839,-0.033742331,-0.045502646,-0.003325942,-0.071190211,0.071856287,-0.007821229,0.057432432,0.044728435,0.01529052,-0.074297189,-0.041214751,-0.021493213,-0.021965318,0.010638298,0.028070175,0.010238908,-0.068693694,-0.056831923,0.03974359,0.01972873,-0.021765417,0.060568603,-0.044289044,-0.036585366,0.012658228,-0.015,-0.019035533,-0.029754204,0.021333333,0.009138381,0.02457956,-0.037878788,0.020997375,0.028277635,0.035,0.078502415,-0.003359462,0.017977528,0.01986755,0.001082251,0.100540541,-0.05108055,-0.005175983,-0.058272633,0,-0.067403315,-0.041469194,-0.007416564,0.02739726,-0.04969697,0.052295918,0.032727273,-0.026995305,0.008443908,0.0215311,0.016393443,-0.038018433,-0.043113772,-0.065081352,0.016064257,0.021080369,0.025806452,0.021383648,0.032019704,-0.022673031,-0.051282051,0.019305019
-0.031051753,-0.00172295,0.081808768,-0.044990428,0.003675242,-0.044274301,-0.001044932,-0.017782427,0.055023074,0.06090175,-0.035204567,0.042406312,-0.124566383,0.091498559,-0.014851485,0.081072027,0.114347691,-0.026974416,0.014004001,-0.008455468,-0.022740193,0.095986038,-0.007430998,0.090641711,-0.01176759,-0.049119325,0.020088703,-0.58516624,-0.023427867,-0.026515152,-0.042153048,0.055517942,0.009621552,0.062261753,0.011961722,0.091016548,-0.033586132,0.022421525,-0.036184211,-0.019340159,-0.001160093,0.012195122,0.061962134,-0.03619665,-0.015134529,-0.010813887,-0.032220944,-0.017241379,-0.010889292,0.037308869,0.005306604,0.00058651,0.019343494,-0.024726855,-0.009433962,0.010119048,0.021213907,0.02423543,-0.045070423,0.026548673,0.024137931,-0.00617284,-0.02879729,0.037790698,-0.008403361,0.010169492,0.033557047,0.038961039,0.002604167,-0.004155844,0.083985394,0.013955727,0.034646417,-0.037614679,0.100571973,-0.015591165,0.039595249,-0.008463817,-0.039265898,0.03109729,0.010340371,-0.032409382,-0.004407228,0.094289509,-0.031957929,0.050982031,0.028628231,-0.091998454,0.015751384,0.00293378,0.006686168,-0.02947281,0.0213858,0.001675042,0.003762542,-0.001249479,-0.016263553,0.00805426,0.004625736,0.066555044,0.068288854,0.031227039,0.041681511,0.050957592,0.096973641,0.034411154,-0.084313163,0.014093329,0.006485485,0.02608162,0.037380383,-0.0567887,0.025977995,-0.00119154,0.049806144,-0.059090909,-0.039251208,-0.086109365,0.060522696,0.032101167,-0.033301916,0.085147871,-0.014375562,-0.075660893,0.042406312,0.019236834,0.042079208,-0.002969121,0.036628946,0.019247343,0.033821871,0.012268266,0.014543496,-0.026015397,0.04197329,-0.035835731,-0.016006511,-0.016266887,-0.051849776,0.111143955,-0.035115722,0.005514199,-0.081162599,-0.118770516,-0.148662377,0.048926014,0.029579067,-0.021362799,-0.004892736,0.051437216,0.060791367,0.003051882,-0.053752535,-0.1100393,-0.086712164,-0.061098901,0.066011236,-0.016249451,0.052678571,0.036047498,0.011870651,-0.029126214,0.05125,-0.011097899,-0.028056112,-0.000412371,0.021039604,0.023838384,0.037884767,0.009125475,0.070082894,-0.040492958,0.005137615,0.106243154,-0.106930693,0.045454545,-0.001060445,0.016277424,-0.056058496,0.029140539,-0.045878136,0.018031555,0.023616236,0.055515501,-0.012978142,0.059515571,0.004898759,0.027949301,-0.0113816,-0.011832427,-0.077346278,0.052262364,-0.004,-0.099732262,0.013011152,0.027522936,0.018928571,-0.002804066,0.007381371,-0.012561061,-0.030742049,-0.013853445
-0.034793814,0.075656431,0.006619777,-0.014796547,-0.044639132,-0.028820961,-0.001798561,-0.00045045,0.07706174,0.078242678,-0.003880481,-0.177249708,-0.024621212,0.033495146,-0.089243776,-0.005673027,0.043049793,-0.105420189,0.022790439,-0.002173913,0.101851852,0.005931784,-0.001965602,-0.005416051,0.101485149,-0.048089888,-0.016997167,0.02401537,0.014071295,-0.037927845,-0.042307692,0.076305221,-0.006063433,-0.480056312,0.003610108,0.022482014,0.068601583,-0.025514403,-0.000844595,-0.04057481,0.003524229,0.021071115,-0.00171969,-0.030146425,-0.006216696,0.012511171,-0.030008826,0.025477707,0.02484472,-0.000865801,0.058058925,-0.001638002,0.011484824,0.01135442,-0.035284683,-0.019950125,-0.016115352,-0.002586207,-0.025064823,0.013297872,0.021872266,-0.005993151,-0.030146425,-0.015097691,0.016230839,0,0.041703638,-0.02725724,0.016637478,-0.019810508,-0.008787346,-0.004432624,-0.013357079,-0.0433213,0.029245283,0.022914757,0.031362007,-0.069504778,-0.050420168,0.001966568,-0.009813543,-0.028741328,-0.03877551,0.043524416,-0.012207528,0.01338826,0.042682927,-0.015594542,-0.023762376,-0.027383367,0.015641293,-0.001026694,-0.004110997,0.045407637,0.044422507,-0.013232514,0.051724138,-0.032786885,0.055555556,-0.018733274,0.050909091,-0.034602076,0.052867384,0.001702128,0.125743415,-0.086792453,-0.047107438,-0.001734605,-0.038227628,0.013550136,0.059714795,-0.008410429,0.032230704,-0.063270337,0.009649123,0.004344049,-0.093425606,-0.054389313,-0.009081736,0.019348269,0.035964036,0.025072324,-0.019755409,-0.050863724,0.025278059,0.039447732,0.027514231,-0.042474608,0.013500482,0.106565176,0.028374893,0.057692308,0.011067194,0.015637217,-0.003079292,-0.281081081,-0.018259936,0.002188184,-0.072052402,0.171764706,-0.001004016,-0.012060302,-0.072227874,0.038377193,-0.054910243,0.084916201,-0.01338826,0.053235908,-0.059464817,0.095890411,0.104807692,-0.067885117,-0.073762838,-0.046370968,0.041226216,-0.016243655,0.027863777,-0.053212851,0.020148462,0.038461538,0.036036036,-0.032850242,0.038961039,-0.024038462,0.073891626,0.02293578,0.05470852,-0.044217687,0.038256228,-0.002570694,0.057560137,-0.091795288,0.073345259,0.038333333,0.100321027,0.006564551,-0.03115942,-0.012715034,-0.018939394,0.013899614,0.032749429,0.040560472,-0.036144578,0.072794118,-0.006168609,0.096551724,0.042767296,0.110977081,-0.052660152,-0.028653295,-0.053687316,0.027431421,-0.092839806,-0.037458194,0.052119527,-0.007265522,0.037924152,-0.011538462,0.009079118,-0.053984576,-0.055706522,-0.028057554
-0.046255507,-0.004618938,0.106728538,-0.037735849,-0.008714597,-0.103296703,-0.009803922,-0.04950495,0.036458333,-0.01758794,-0.020460358,-0.005221932,-0.154855643,-0.01552795,-0.173501577,-0.011450382,0.054054054,-0.036630037,0.064638783,-0.032142857,0.04797048,-0.014084507,-0.003571429,0.003584229,0.05,-0.051020408,-0.032258065,-0.025925926,-0.053231939,0.024096386,-0.019607843,0.016,-0.007874016,-0.035714286,-0.028806584,0.038135593,0.040816327,0.054901961,-0.037174721,-0.038610039,0.012048193,0.031746032,0.030769231,-0.003731343,-0.026217228,0.011538462,-0.030418251,0.031372549,-0.022813688,0.023346304,0.015209125,0.003745318,-0.01119403,0.090566038,-0.017301038,0.049295775,-0.023489933,0.006872852,-0.030716724,-0.021126761,-0.017985612,0.029304029,-0.014234875,0.018050542,0.028368794,-0.010344828,0.219512195,-0.005714286,-0.045977011,-0.030120482,-0.027950311,0.006389776,0.041269841,-0.024390244,0.0125,-0.012345679,-0.075,-0.02027027,-0.031034483,-0.042704626,0.022304833,0.007272727,-0.02166065,0.014760148,0.010909091,0,0.025179856,0.052631579,-0.006666667,0.030201342,0.029315961,0.053797468,-0.072072072,0.003236246,-0.006451613,0.155844156,-0.050561798,-0.044378698,0.099071207,0.002816901,-0.025280899,-0.037463977,-0.032934132,-0.077399381,0.016778523,-0.0330033,-0.003412969,0.047945205,-0.032679739,-0.030405405,-0.006968641,0.003508772,0.024475524,-0.017064846,0.003472222,0.003460208,-0.048275862,-0.083333333,0.031620553,0.022988506,-0.014981273,0.007604563,-0.01509434,-0.088122605,0.008403361,-0.020833333,0.012765957,-0.029411765,-0.004329004,0.013043478,-0.008583691,0,-0.008658009,-0.03930131,-0.004545455,0.04109589,-0.048245614,-0.032258065,-0.033333333,0.019704433,0.004830918,0.081730769,-0.048888889,0.046728972,-0.035714286,0.009259259,-0.02293578,-0.004694836,-0.028301887,0.024271845,0.018957346,-0.079069767,-0.045454545,0.042328042,0.020304569,-0.019900498,0.07106599,-0.047393365,0,0.004975124,-0.00990099,-0.025,-0.020512821,0.02617801,0.020408163,0.025,-0.029268293,0.015075377,0.024752475,0.028985507,0.107981221,-0.004237288,0.017021277,0.029288703,-0.040650407,0.059322034,-0.04,0.016666667,-0.102459016,-0.00913242,-0.041474654,-0.019230769,-0.004901961,0,-0.02955665,0.015228426,0.03,-0.014563107,0.004926108,-0.024509804,-0.010050251,-0.010152284,-0.015384615,-0.046875,0,0.010928962,0.016216216,0.04787234,0.015228426,-0.03,-0.025773196,-0.015873016
-0.011516315,0.021359223,0.060836502,-0.005376344,0.043243243,-0.058721934,0.009174312,-0.027272727,0.102803738,-0.015254237,-0.006884682,-0.124783362,-0.091089109,0.002178649,-0.095652174,0.014423077,0.045023697,-0.049886621,0.035799523,-0.016129032,0.056206089,0.002217295,0.030973451,0.030042918,0.052083333,-0.085148515,0.006493506,-0.019354839,-0.019736842,-0.029082774,-0.011520737,0.03030303,-0.00678733,-0.018223235,0.03712297,0.105145414,0.078947368,-0.060037523,-0.025948104,0.06352459,-0.046242775,0.008080808,0.01002004,-0.007936508,-0.01,0.012121212,-0.017964072,0.008130081,-0.004032258,0.016194332,0.015936255,-0.007843137,0.011857708,0.0546875,0.044444444,-0.021276596,-0.023550725,-0.003710575,-0.003724395,0.011214953,0.005545287,0.018382353,-0.005415162,0.005444646,0.037906137,-0.019130435,0.09751773,-0.01453958,0.021311475,-0.017656501,-0.040849673,0.01362862,-0.008403361,0.005084746,0.021922428,-0.0330033,-0.066552901,0.001828154,-0.016423358,-0.05380334,0.019607843,-0.017307692,0.003913894,0.029239766,-0.009469697,0.021032505,0.063670412,0.061619718,-0.019900498,0.065989848,0.007936508,0.072440945,-0.010279001,0.066765579,-0.043115438,0.037790698,0.019607843,0.017857143,0.012145749,0.006666667,-0.043708609,-0.04432133,-0.020289855,0.016272189,-0.010189229,-0.048529412,-0.01236476,0.025039124,-0.035114504,0.001582278,0.031595577,-0.038284839,0.057324841,-0.001506024,0.036199095,0.036390102,-0.012640449,-0.142247511,0.046434494,0.06022187,0.016442451,-0.004411765,-0.026587888,-0.084977238,-0.008291874,-0.038461538,0.010434783,-0.070567986,0.064814815,-0.04173913,0.043557169,0.031304348,-0.038785835,-0.022807018,-0.019748654,0.016483516,-0.086486486,-0.017751479,-0.060240964,0.019230769,-0.029350105,0.049676026,-0.032921811,0.019148936,-0.045929019,0.004376368,0.019607843,0,-0.010683761,0.021598272,0,-0.105708245,-0.021276596,0.02173913,0.085106383,0.010893246,0.056034483,-0.071428571,-0.015384615,0.033482143,-0.025917927,-0.031042129,-0.004576659,0.032183908,0.022271715,-0.013071895,-0.037527594,-0.004587156,0.032258065,0.035714286,0.066810345,-0.008080808,0.024439919,0.049701789,0.115530303,-0.005093379,-0.029010239,-0.005272408,-0.081272085,-0.023076923,-0.06496063,-0.025263158,-0.028077754,0.006666667,-0.022075055,-0.006772009,0.052272727,-0.036717063,0.015695067,0.004415011,-0.021978022,0,-0.035955056,-0.060606061,-0.007444169,0.035,-0.016908213,0.041769042,0.037735849,-0.022727273,-0.025581395,-0.007159905
-0.040540541,-0.006259781,0.066141732,-0.023633678,0.012102874,-0.101644245,0.023294509,-0.03902439,0.0321489,0.001639344,-0.022913257,-0.095477387,-0.12962963,0.010638298,-0.124210526,0.03125,0.03962704,-0.060538117,0.047732697,-0.043280182,0.064285714,0.006711409,0.042222222,0.017057569,0.008385744,-0.076923077,0.006756757,-0.015659955,-0.052272727,-0.002398082,0,0.028846154,-0.004672897,-0.023474178,-0.016826923,0.036674817,0.04245283,0.124434389,-0.018108652,0.040983607,-0.029527559,-0.002028398,0.020325203,-0.03187251,-0.002057613,0.018556701,-0.044534413,0.004237288,-0.004219409,0.027542373,0.041237113,0,-0.035643564,0.032854209,0.017892644,0.02734375,-0.013307985,-0.019267823,-0.029469548,-0.006072874,0.038696538,0.009803922,-0.034951456,-0.028169014,0.01863354,0,0.052845528,0.005791506,0.055662188,-0.005454545,-0.021937843,0.003738318,0.078212291,-0.001727116,0.027681661,-0.035353535,-0.008726003,-0.047535211,-0.009242144,-0.007462687,0.015037594,-0.011111111,-0.014981273,0.020912548,-0.011173184,-0.024482109,0,-0.001930502,0.034816248,0.026168224,-0.003642987,0.020109689,-0.053763441,0.068181818,-0.014184397,-0.012589928,-0.001821494,0.003649635,-0.009090909,-0.011009174,0.00742115,0.007366483,0.021937843,0.032200358,0.06932409,-0.055105348,-0.042881647,0.005376344,-0.012477718,0.025270758,0.040492958,0.0321489,-0.006557377,-0.031353135,0.030664395,0.039669421,-0.076311606,-0.103270224,0.021113244,0.013157895,0.012987013,0.003663004,-0.020072993,-0.068901304,0.03,-0.031067961,0.034068136,-0.042635659,0.01417004,-0.00998004,0.006048387,0.012024048,-0.023762376,-0.062880325,-0.028138528,-0.017817372,-0.06122449,0.012077295,-0.028639618,0.007371007,0.007317073,0.050847458,-0.052995392,0.04136253,-0.205607477,0.002941176,-0.005865103,-0.002949853,0,0.029585799,-0.011494253,-0.098837209,-0.032258065,0.04,0.032051282,-0.01242236,0.047169811,-0.045045045,0.022012579,0.027692308,-0.008982036,-0.036253776,-0.006269592,0.03785489,0.024316109,-0.002967359,-0.008928571,-0.018018018,0.036697248,0.02359882,0.198847262,-0.057692308,0.033163265,0.04691358,-0.018867925,0.091346154,-0.017621145,0.002242152,-0.082774049,0,-0.082926829,-0.039893617,0.008310249,0.005494505,-0.057377049,0.086956522,0.021333333,-0.018276762,0.042553191,-0.045918367,0.010695187,-0.015873016,-0.02688172,-0.05801105,-0.002932551,0.008823529,-0.014577259,0.047337278,0.011299435,-0.005586592,-0.030898876,-0.020289855
0,-0.004,0.042168675,-0.019267823,0.058939096,-0.048237477,0.066276803,-0.058500914,0.073786408,0.019891501,-0.04964539,-0.039179104,-0.139805825,0.006772009,-0.082959641,0.019559902,0.03117506,-0.023255814,0.097619048,-0.045553145,0.056818182,0.032258065,0.08125,0.05973025,0.014545455,-0.0609319,-0.017175573,-0.013592233,-0.116141732,0.017817372,-0.013129103,0.031042129,0.017204301,-0.059196617,-0.031460674,0.03712297,0.017897092,0.054945055,-0.025,-0.049145299,0.071910112,0.035639413,0.147773279,-0.008818342,0.15480427,-0.066255778,0.00660066,0.045901639,-0.009404389,-0.034810127,0.006557377,0.04723127,-0.066874028,-0.006666667,0.003355705,0.110367893,0.022590361,-0.086892489,0.033870968,-0.031201248,0.019323671,0.017377567,0.043478261,0.05952381,-0.007022472,0.016973126,-0.02364395,-0.014245014,-0.00867052,-0.072886297,-0.004716981,0,-0.009478673,-0.038277512,0.091210614,-0.007598784,-0.06431853,0.009819967,-0.02917342,-0.095158598,0.016605166,-0.058076225,-0.02504817,0.009881423,-0.005870841,-0.007874016,0.001984127,0.003960396,-0.007889546,0.015904573,0.009784736,0.011627907,-0.040229885,0.163672655,-0.051457976,0.016274864,0.014234875,0.024561404,0.053082192,0.07804878,0.027149321,-0.010279001,-0.028189911,-0.039694656,0.096979332,-0.001449275,-0.020319303,-0.004444444,-0.005952381,-0.020958084,-0.033639144,0.014240506,0.021840874,0.024427481,-0.026825633,0.047473201,-0.10380117,-0.182707993,0.041916168,0.030651341,0.001858736,0.059369202,0.04028021,0.006734007,0.048494983,-0.027113238,-0.031147541,-0.016920474,0.022375215,0.003367003,-0.005033557,-0.057335582,-0.055456172,-0.018939394,0.083011583,-0.048128342,-0.007490637,0.030188679,-0.086080586,0.014028056,-0.027667984,-0.018292683,-0.031055901,-0.008547009,-0.002155172,-0.049676026,0.004545455,0.004524887,-0.054054054,-0.002380952,0.007159905,-0.063981043,-0.030379747,0.018276762,-0.007692308,0.012919897,0.066326531,-0.026315789,-0.093366093,0.005420054,-0.040431267,-0.075842697,-0.012158055,-0.009230769,0.00621118,0.009259259,-0.027522936,-0.059748428,0.053511706,0.050793651,0.060422961,0.008547009,0.028248588,0.043956044,-0.039473684,0.063013699,-0.025773196,0.023809524,0.043927649,0.126237624,-0.09010989,0.033816425,-0.028037383,-0.072115385,-0.077720207,-0.014044944,0.048433048,-0.013586957,0.016528926,-0.040650407,0.042372881,-0.040650407,-0.079096045,-0.009202454,-0.015479876,0.044025157,-0.027108434,0.061919505,0.002915452,-0.026162791,-0.053731343,-0.009463722
0.036448598,0.00270514,0.032374101,0.046167247,0.010824313,-0.100494234,0.009157509,-0.039019964,0.063267233,0.044404973,-0.039965986,-0.178919398,-0.102481122,0.010817308,-0.140309156,0.076071923,0.061696658,-0.05811138,0.046272494,-0.001228501,0.060270603,0.040603248,-0.024526198,0.051428571,0.006521739,-0.074514039,0.003500583,-0.01744186,-0.061538462,0.005044136,-0.022584693,0.0436457,-0.014760148,-0.011235955,-0.003787879,0.016476553,0.133416459,-0.00110011,-0.025330396,-0.020338983,-0.003460208,0.023148148,0.013574661,0.011160714,-0.029801325,0.034129693,0.04180418,0.025343189,-0.032955716,0.012779553,0.009463722,-0.038541667,-0.054171181,0.066437572,-0.010741139,-0.013029316,-0.0220022,0.001124859,-0.052808989,-0.011862396,0.015606242,0.040189125,-0.020454545,0.076566125,0.002155172,-0.011827957,0.206746464,0.014427412,-0.048,-0.027077498,-0.023992322,0.050147493,0.171348315,-0.084732214,0.111790393,-0.080911233,0.093162393,0.034401876,-0.023431595,-0.099845201,-0.010318143,-0.081668115,-0.041627247,0.049358342,0.038570085,-0.033514493,0.034676664,-0.194746377,0.359955006,0.009098428,-0.018852459,0.07101086,-0.106864275,-0.061135371,0.03627907,0.070915619,-0.039396479,0.018324607,-0.065981148,-0.008256881,0.009250694,-0.06324473,0.016634051,-0.097208855,0.002132196,0.053191489,-0.06969697,0.061889251,-0.038854806,0.021276596,-0.003125,0.072100313,-0.000974659,-0.023414634,-0.000999001,-0.005,-0.088442211,-0.097023153,0.045177045,0.045560748,0.029050279,-0.013029316,0.00330033,-0.073464912,0.050887574,-0.042792793,0.012941176,-0.068524971,0.001246883,-0.03237858,-0.009009009,-0.005194805,-0.015665796,-0.080901857,0.002886003,-0.087769784,-0.093059937,0.027826087,-0.060913706,0.055855856,-0.005119454,0.408233276,-0.096224117,0.044474394,-0.073548387,0.013927577,-0.039835165,0.010014306,-0.004249292,0.055476529,0.008086253,0.089572193,-0.191411043,0.040971168,0.039358601,0.005610098,0.037656904,-0.071236559,-0.004341534,0.023255814,0.008522727,-0.043661972,-0.045655376,0.040123457,0.034124629,-0.014347202,-0.00727802,-0.026392962,0.042168675,0.033236994,0.118881119,-0.055,0.084656085,0.07195122,-0.006825939,0.052691867,-0.043525571,0.04778157,-0.111834962,-0.095354523,-0.016216216,-0.023351648,-0.007032349,-0.038243626,-0.057437408,0.1140625,0.074333801,-0.007832898,-0.017105263,-0.044176707,0.06162465,-0.022427441,-0.062078273,-0.067625899,0.035493827,0.013412817,-0.020588235,0.070570571,0.026647966,-0.008196721,-0.035812672,0.002857143
0.081661891,0.001324503,-0.014550265,0.091275168,-0.029520295,0.041825095,-0.093673966,0.045637584,0.01283697,0.050697085,0.071170084,-0.012387387,-0.160775371,-0.097826087,0.054216867,-0.105714286,0.009584665,0.058544304,-0.025411061,0.035276074,0.026666667,0.095238095,0.036890646,0.015247776,0.041301627,-0.012019231,0.02189781,0.010714286,-0.045936396,0.004938272,0.00982801,0.010948905,-0.024067389,0.057953144,0.037296037,0.041573034,0.019417476,0.048677249,0.020181635,0.010880317,-0.040117417,0.021406728,0.058882236,0.027332705,-0.078899083,-0.097609562,-0.028697572,-0.026136364,0.012835473,0.012672811,-0.01592719,0.004624277,-0.012658228,0.043123543,0.006703911,-0.025527192,-0.030751708,0.002350176,-0.084407972,0.003841229,0.00255102,0.019083969,-0.026217228,-0.041025641,0.00802139,-0.00397878,0.054593875,0.148989899,-0.003296703,-0.031973539,-0.043280182,-0.019047619,-0.01092233,0.03803681,-0.020094563,-0.063932449,-0.06185567,-0.024725275,-0.011267606,-0.042735043,0.050595238,-0.043909348,-0.028148148,0.028963415,0.008888889,-0.017621145,0.028400598,0.031976744,-0.029577465,-0.014513788,0.023564065,0.002877698,-0.008608321,0.030390738,0.001404494,0.018232819,-0.009641873,-0.006954103,-0.012605042,-0.008510638,0.034334764,0,-0.019363762,-0.06629055,0.003021148,-0.048192771,0.045886076,-0.003025719,-0.001517451,0.031914894,0.151693667,0.031969309,-0.049566295,0.046936115,-0.095890411,-0.00137741,-0.102068966,-0.13671275,0.016014235,0.070052539,-0.01309329,0.023217247,-0.035656402,-0.084033613,0.023853211,0.012544803,-0.021238938,-0.019891501,-0.005535055,-0.009276438,0.035580524,0.095840868,-0.001650165,-0.046280992,-0.010398614,-0.049036778,-0.086556169,0.034274194,-0.06042885,0.078838174,0.001923077,-0.019193858,-0.009784736,0.122529644,-0.098591549,-0.017578125,0.023856859,0.052427184,0.17896679,0.075117371,-0.066957787,0.00624025,-0.108527132,0.034782609,0.011764706,0.053156146,0.056782334,-0.065671642,-0.046325879,0.061976549,0.006309148,-0.048589342,-0.07907743,0.007155635,0.042628774,-0.005110733,-0.035958904,-0.09946714,0.041420118,0.03030303,0.079044118,-0.025553663,0.064685315,-0.001642036,-0.042763158,0.051546392,-0.02124183,0.023372287,-0.099510604,-0.001811594,-0.032667877,0,-0.003752345,0.039548023,-0.014492754,-0.018382353,0.035580524,-0.03074141,0.020522388,-0.02559415,0.037523452,-0.001808318,-0.032608696,-0.054307116,0.027722772,0.01734104,-0.005681818,0.04,0.010989011,0,0.03442029,0.007005254
-0.012093726,-0.043611324,0.026,0.013645224,0.058076923,-0.07560887,0.047974833,0.020637899,0.129411765,0.065755208,-0.061698228,-0.106445312,-0.069216758,-0.037964775,-0.082994304,0.026175688,0.02896671,-0.050840336,0.135900841,-0.081449727,0.05685193,-0.006021678,-0.016962843,0.000410846,0.022176591,-0.05423865,0.069668649,0.017474186,-0.042544887,-0.025682837,0.031380753,-0.002434077,0.023586824,-0.023837902,-0.01994302,0.019933555,0.056596091,0.040847784,-0.046649389,-0.005825243,0.017578125,0.027255278,-0.013452915,-0.017045455,0.018111753,0.010219531,-0.007118771,0.090188679,-0.022845275,-0.023025151,0.001087745,-0.010503441,0.012811127,0.006866643,-0.04379038,0.008258258,-0.014519732,-0.014733661,-0.044861963,-0.032517061,-0.008298755,0.010460251,0.004554865,0.004946414,-0.003281378,-0.000411523,0.056813503,0.006622517,0.033281734,-0.037827715,0.048267808,-0.002970665,-0.00744879,0.022889306,0.331254585,0.223201984,-0.213111061,0.045805898,-0.026006022,-0.10455312,0.026993095,0.000305623,0.085548427,0.011258092,-0.056498748,0.004424779,-0.013803231,-0.026801668,-0.011627907,-0.018266254,-0.01986755,0.014478764,-0.003805899,0.069404648,-0.015480798,-0.020864832,0.014823965,-0.003956178,-0.007943782,-0.042808747,0.002574003,-0.016688062,0.007180157,0.000972132,-0.014244092,0.057799672,-0.013349891,0.008810573,0.014348097,-0.043665437,-0.009324759,0.018825057,0.114367633,0.138078902,0.04521477,0.029560202,0.072128852,-0.25495319,0.072764465,0.070008172,-0.085539715,0.059855234,-0.070659312,-0.037309214,-0.036699941,-0.019811033,0.013992537,-0.122355106,0.015024458,-0.005507745,-0.002422984,0.020471895,-0.018701122,-0.053361053,0.011713031,0.053183792,-0.0195809,-0.097757533,-0.064854369,0.10589701,-0.04205783,0.010192082,-0.097012029,0.033949291,-0.051537822,0.016213848,0.082363088,-0.021912351,-0.010997963,0.065485997,-0.020873599,-0.06514015,-0.094594595,0.066231343,0.037182852,-0.046393927,0.042901371,0.079728584,0.001571092,0.090196078,-0.000359712,-0.078085642,-0.006635441,0.022003929,0.003844675,-0.001914975,0.016116654,0.052870091,0.034074605,0.05341658,0.022061245,-0.074097938,0.068893528,0.017903646,-0.007994883,0.024500322,0.023285085,0.03597786,-0.092312259,0.027468934,-0.053469128,0.032616005,-0.062194725,0.028819444,-0.011137361,0.023208191,0.027685123,0.05712431,0.004605465,-0.070904645,0.015789474,0.00388601,-0.089354839,-0.063407722,-0.014750378,0.051823417,-0.026277372,0.027736132,0.0269876,-0.012784091,-0.017985612,-0.012087912
